datetime;Level 101 (m);Level 102 (m);Level 103(m)
06/10/2024;0,3685;0,3598;0,8759
06/10/2024;0,3673;0,3628;0,8802
06/10/2024;0,3686;0,3583;0,884
06/10/2024;0,3706;0,3555;0,8869
06/10/2024;0,3679;0,3538;0,8874
06/10/2024;0,369;0,351;0,8884
06/10/2024;0,369;0,3482;0,8884
06/10/2024;0,3675;0,3494;0,8882
06/10/2024;0,3685;0,3737;0,8873
06/10/2024;0,3662;0,357;0,8808
06/10/2024;0,366;0,3556;0,8797
06/10/2024;0,3712;0,3603;0,8848
06/10/2024;0,3747;0,3597;0,8907
06/10/2024;0,3766;0,3545;0,8857
06/10/2024;0,3766;0,3557;0,8727
06/10/2024;0,3767;0,359;0,876
06/10/2024;0,3762;0,3521;0,8725
06/10/2024;0,3757;0,3581;0,8695
06/10/2024;0,3742;0,3603;0,8697
06/10/2024;0,3673;0,3621;0,8666
06/10/2024;0,3656;0,3599;0,8645
06/10/2024;0,3721;0,3576;0,8654
06/10/2024;0,3775;0,3588;0,8888
06/10/2024;0,3722;0,3598;0,8735
06/10/2024;0,3592;0,3603;0,873
06/10/2024;0,3625;0,3634;0,8783
06/10/2024;0,3587;0,3612;0,8774
06/10/2024;0,3559;0,3613;0,8726
06/10/2024;0,3559;0,3623;0,8743
06/10/2024;0,3526;0,3664;0,8777
06/10/2024;0,3504;0,3666;0,8727
06/10/2024;0,3516;0,3663;0,8777
06/10/2024;0,3745;0,3613;0,8798
06/10/2024;0,3595;0,3615;0,8815
06/10/2024;0,3587;0,3645;0,8794
06/10/2024;0,3636;0,3624;0,8783
06/10/2024;0,3626;0,362;0,8795
06/10/2024;0,3576;0,3623;0,8806
06/10/2024;0,3594;0,3585;0,8812
06/10/2024;0,3627;0,3596;0,8839
06/10/2024;0,3576;0,3596;0,8825
06/10/2024;0,3626;0,3652;0,8828
06/10/2024;0,3646;0,3607;0,8844
06/10/2024;0,3663;0,3621;0,8881
06/10/2024;0,364;0,3627;0,8885
06/10/2024;0,3628;0,3627;0,8884
06/10/2024;0,3647;0,3676;0,8836
06/10/2024;0,3662;0,3672;0,8843
06/10/2024;0,3672;0,3683;0,8867
06/10/2024;0,3697;0,3692;0,8846
06/10/2024;0,3683;0,3696;0,8844
06/10/2024;0,3686;0,368;0,8846
06/10/2024;0,3706;0,3706;0,8808
06/10/2024;0,3741;0,3686;0,8813
06/10/2024;0,3747;0,3702;0,8812
06/10/2024;0,3743;0,3692;0,8867
06/10/2024;0,3697;0,3719;0,8824
06/10/2024;0,3705;0,3674;0,883
06/10/2024;0,3729;0,3676;0,8835
06/10/2024;0,3709;0,3679;0,8837
06/10/2024;0,371;0,3666;0,888
06/10/2024;0,3713;0,3684;0,8872
07/10/2024;0,3675;0,3673;0,8889
07/10/2024;0,3681;0,3669;0,8893
07/10/2024;0,368;0,3685;0,8897
07/10/2024;0,3735;0,3692;0,8888
07/10/2024;0,3693;0,369;0,8907
07/10/2024;0,37;0,3706;0,889
07/10/2024;0,3707;0,3699;0,8902
07/10/2024;0,3708;0,3704;0,8891
07/10/2024;0,3748;0,3705;0,8916
07/10/2024;0,3739;0,3715;0,8872
07/10/2024;0,3754;0,3722;0,8875
07/10/2024;0,3759;0,3731;0,8875
07/10/2024;0,3761;0,3735;0,8866
07/10/2024;0,3751;0,3738;0,8879
07/10/2024;0,377;0,3737;0,8868
07/10/2024;0,3752;0,3746;0,8864
07/10/2024;0,3766;0,3734;0,8881
07/10/2024;0,3754;0,3726;0,8885
07/10/2024;0,3778;0,3734;0,8881
07/10/2024;0,3733;0,374;0,8896
07/10/2024;0,3735;0,3732;0,8889
07/10/2024;0,3739;0,3735;0,8891
07/10/2024;0,3725;0,3736;0,8894
07/10/2024;0,374;0,3729;0,8902
07/10/2024;0,3728;0,3729;0,8908
07/10/2024;0,3723;0,372;0,8915
07/10/2024;0,3742;0,3734;0,8918
07/10/2024;0,3747;0,3736;0,8925
07/10/2024;0,3741;0,3738;0,8927
07/10/2024;0,3759;0,3751;0,8931
07/10/2024;0,375;0,377;0,8925
07/10/2024;0,3752;0,3757;0,8918
07/10/2024;0,3752;0,3756;0,8923
07/10/2024;0,3763;0,3755;0,8929
07/10/2024;0,3766;0,3746;0,8921
07/10/2024;0,3775;0,3741;0,8923
07/10/2024;0,3776;0,3747;0,8924
07/10/2024;0,378;0,3747;0,8919
07/10/2024;0,378;0,374;0,8917
07/10/2024;0,3785;0,3736;0,8912
07/10/2024;0,3778;0,3732;0,8924
07/10/2024;0,3772;0,3719;0,8924
07/10/2024;0,3775;0,3729;0,893
07/10/2024;0,3782;0,3719;0,8944
07/10/2024;0,3775;0,371;0,896
07/10/2024;0,3774;0,3703;0,8952
07/10/2024;0,3776;0,3709;0,8951
07/10/2024;0,377;0,3717;0,8952
07/10/2024;0,3767;0,3716;0,8952
07/10/2024;0,3761;0,3715;0,8943
07/10/2024;0,3773;0,3709;0,8948
07/10/2024;0,3772;0,3706;0,8949
07/10/2024;0,3774;0,3707;0,8944
07/10/2024;0,3788;0,3711;0,8941
07/10/2024;0,3804;0,3713;0,8939
07/10/2024;0,3793;0,3708;0,8926
07/10/2024;0,3791;0,3704;0,8936
07/10/2024;0,3791;0,3721;0,8928
07/10/2024;0,3786;0,3721;0,8921
07/10/2024;0,3781;0,3713;0,8914
07/10/2024;0,3784;0,3721;0,8922
07/10/2024;0,3784;0,3716;0,8927
07/10/2024;0,3778;0,3717;0,893
07/10/2024;0,3778;0,3719;0,8925
07/10/2024;0,3773;0,3723;0,8924
07/10/2024;0,3761;0,3728;0,8921
07/10/2024;0,3771;0,3727;0,8923
07/10/2024;0,376;0,3733;0,8926
07/10/2024;0,3754;0,3718;0,8928
07/10/2024;0,3748;0,3719;0,8926
07/10/2024;0,3752;0,3717;0,8921
07/10/2024;0,376;0,3735;0,894
07/10/2024;0,3763;0,3727;0,8943
07/10/2024;0,3758;0,3727;0,8936
07/10/2024;0,3756;0,3723;0,8946
07/10/2024;0,3751;0,372;0,8939
07/10/2024;0,3755;0,3725;0,8941
07/10/2024;0,3757;0,3716;0,8942
07/10/2024;0,3761;0,3709;0,8947
07/10/2024;0,3756;0,3703;0,8952
07/10/2024;0,3755;0,3711;0,895
07/10/2024;0,3769;0,3713;0,8961
07/10/2024;0,3771;0,3704;0,8946
07/10/2024;0,3763;0,3707;0,8948
07/10/2024;0,3775;0,3706;0,8944
07/10/2024;0,3768;0,3707;0,8965
07/10/2024;0,377;0,3715;0,8959
07/10/2024;0,3772;0,3709;0,8961
07/10/2024;0,3773;0,3724;0,8959
07/10/2024;0,3779;0,3714;0,8957
07/10/2024;0,3779;0,3708;0,8957
07/10/2024;0,3787;0,3707;0,8948
07/10/2024;0,3772;0,3701;0,8942
07/10/2024;0,3773;0,3688;0,8936
07/10/2024;0,3769;0,3679;0,8941
07/10/2024;0,3789;0,3677;0,8943
07/10/2024;0,3782;0,3675;0,8935
07/10/2024;0,3784;0,3671;0,8936
07/10/2024;0,3781;0,3673;0,8935
07/10/2024;0,3778;0,3664;0,8938
07/10/2024;0,378;0,3675;0,8948
07/10/2024;0,377;0,3667;0,8942
07/10/2024;0,3765;0,3659;0,8955
07/10/2024;0,3759;0,3656;0,8945
07/10/2024;0,3765;0,3664;0,894
07/10/2024;0,3764;0,3658;0,8936
07/10/2024;0,3757;0,3671;0,8933
07/10/2024;0,3759;0,3687;0,8922
07/10/2024;0,3757;0,3686;0,8914
07/10/2024;0,376;0,368;0,8913
07/10/2024;0,377;0,3682;0,8912
07/10/2024;0,3761;0,3691;0,8906
07/10/2024;0,3775;0,3681;0,8909
07/10/2024;0,3766;0,3671;0,8904
07/10/2024;0,376;0,3672;0,8908
07/10/2024;0,3757;0,3674;0,89
07/10/2024;0,3755;0,3671;0,8894
07/10/2024;0,3743;0,3666;0,8892
07/10/2024;0,3736;0,3679;0,8898
07/10/2024;0,3738;0,3663;0,8894
07/10/2024;0,3737;0,3669;0,8908
07/10/2024;0,3731;0,3648;0,8923
07/10/2024;0,3735;0,3648;0,8923
07/10/2024;0,3729;0,3638;0,8919
07/10/2024;0,3734;0,3644;0,892
07/10/2024;0,3728;0,364;0,8927
07/10/2024;0,372;0,3638;0,892
07/10/2024;0,3719;0,364;0,8906
07/10/2024;0,3725;0,3633;0,891
07/10/2024;0,3722;0,3627;0,8913
07/10/2024;0,3737;0,3637;0,891
07/10/2024;0,3752;0,364;0,8905
07/10/2024;0,3752;0,3628;0,8912
07/10/2024;0,375;0,3634;0,89
07/10/2024;0,3749;0,365;0,8907
07/10/2024;0,3758;0,3652;0,8887
07/10/2024;0,3752;0,3664;0,889
07/10/2024;0,3738;0,3665;0,8878
07/10/2024;0,374;0,3669;0,888
07/10/2024;0,3742;0,3665;0,8877
07/10/2024;0,3741;0,3679;0,8878
07/10/2024;0,3738;0,368;0,8878
07/10/2024;0,3746;0,367;0,8872
07/10/2024;0,3735;0,3676;0,8866
07/10/2024;0,374;0,3672;0,8875
07/10/2024;0,3722;0,3657;0,8875
07/10/2024;0,3726;0,3654;0,8862
07/10/2024;0,371;0,3657;0,8871
07/10/2024;0,3719;0,3647;0,8883
07/10/2024;0,3714;0,3652;0,8884
07/10/2024;0,3716;0,3642;0,8896
07/10/2024;0,3715;0,3649;0,8894
07/10/2024;0,371;0,3644;0,8897
07/10/2024;0,3704;0,3627;0,8897
07/10/2024;0,3714;0,3633;0,8907
07/10/2024;0,3712;0,3643;0,8906
07/10/2024;0,37;0,3642;0,89
07/10/2024;0,3711;0,3644;0,8906
07/10/2024;0,3724;0,3649;0,8903
07/10/2024;0,3723;0,3639;0,8884
07/10/2024;0,3736;0,3644;0,8886
07/10/2024;0,3736;0,366;0,889
07/10/2024;0,3736;0,3655;0,8882
07/10/2024;0,3733;0,3662;0,8884
07/10/2024;0,3744;0,3654;0,8875
07/10/2024;0,3745;0,3664;0,8879
07/10/2024;0,3735;0,3663;0,8873
07/10/2024;0,374;0,3666;0,8857
07/10/2024;0,3736;0,3671;0,8864
07/10/2024;0,372;0,3668;0,8878
07/10/2024;0,3721;0,3671;0,8875
07/10/2024;0,3724;0,368;0,8874
07/10/2024;0,3718;0,3674;0,888
07/10/2024;0,3715;0,3676;0,8868
07/10/2024;0,3708;0,3665;0,8874
07/10/2024;0,3714;0,3669;0,8888
07/10/2024;0,3706;0,3673;0,8881
07/10/2024;0,3692;0,3679;0,889
07/10/2024;0,37;0,3683;0,8883
07/10/2024;0,3713;0,3675;0,8892
07/10/2024;0,3708;0,3682;0,889
07/10/2024;0,3711;0,3688;0,8894
07/10/2024;0,3715;0,3697;0,8899
07/10/2024;0,3702;0,3696;0,8895
07/10/2024;0,3709;0,3688;0,89
07/10/2024;0,3725;0,3692;0,8908
07/10/2024;0,3718;0,3699;0,8902
07/10/2024;0,3723;0,3692;0,8901
07/10/2024;0,3718;0,3692;0,889
07/10/2024;0,3727;0,3685;0,8894
07/10/2024;0,3725;0,3691;0,8901
07/10/2024;0,3728;0,368;0,8902
07/10/2024;0,3734;0,3691;0,8908
07/10/2024;0,3728;0,3695;0,8899
07/10/2024;0,3735;0,3673;0,8907
07/10/2024;0,3741;0,3681;0,8909
07/10/2024;0,3735;0,3677;0,8916
07/10/2024;0,3735;0,3683;0,8916
07/10/2024;0,3722;0,3692;0,8911
07/10/2024;0,3726;0,3659;0,8914
07/10/2024;0,373;0,3667;0,8917
07/10/2024;0,3734;0,3689;0,8909
07/10/2024;0,3736;0,3671;0,8911
07/10/2024;0,3729;0,3678;0,8908
07/10/2024;0,3736;0,3675;0,8913
07/10/2024;0,3737;0,3677;0,8905
07/10/2024;0,3747;0,3666;0,8913
07/10/2024;0,3742;0,3671;0,8913
07/10/2024;0,3737;0,3664;0,8893
07/10/2024;0,374;0,3655;0,89
07/10/2024;0,374;0,3661;0,8894
07/10/2024;0,3736;0,3657;0,8901
07/10/2024;0,3735;0,3657;0,8911
07/10/2024;0,3733;0,3659;0,8878
07/10/2024;0,3735;0,3662;0,8885
07/10/2024;0,3728;0,368;0,8908
07/10/2024;0,3735;0,3675;0,8894
07/10/2024;0,3736;0,3679;0,8897
07/10/2024;0,3715;0,3675;0,8898
07/10/2024;0,3725;0,3685;0,8898
07/10/2024;0,3716;0,3679;0,8889
07/10/2024;0,3724;0,3673;0,8892
07/10/2024;0,3733;0,3689;0,8883
07/10/2024;0,3701;0,3691;0,8878
07/10/2024;0,3706;0,3684;0,8885
07/10/2024;0,3729;0,3675;0,8875
07/10/2024;0,3715;0,3674;0,8878
07/10/2024;0,3719;0,3668;0,8877
07/10/2024;0,3719;0,3657;0,8882
07/10/2024;0,3717;0,3656;0,89
07/10/2024;0,3709;0,3654;0,8892
07/10/2024;0,3715;0,3649;0,8898
07/10/2024;0,3705;0,3644;0,8896
07/10/2024;0,3699;0,3641;0,8902
07/10/2024;0,3703;0,3642;0,8898
07/10/2024;0,3695;0,3642;0,8893
07/10/2024;0,3701;0,3639;0,8908
07/10/2024;0,3697;0,3626;0,8907
07/10/2024;0,37;0,364;0,89
07/10/2024;0,3719;0,3637;0,8896
07/10/2024;0,3712;0,3656;0,8893
07/10/2024;0,3716;0,3648;0,8888
07/10/2024;0,3716;0,3654;0,8878
07/10/2024;0,3721;0,3655;0,8877
07/10/2024;0,3715;0,3661;0,8881
07/10/2024;0,3713;0,3665;0,8871
07/10/2024;0,3723;0,3661;0,8868
07/10/2024;0,3724;0,3648;0,8865
07/10/2024;0,3716;0,3647;0,8862
07/10/2024;0,3712;0,3647;0,8863
07/10/2024;0,3709;0,3644;0,8861
07/10/2024;0,3703;0,3632;0,885
07/10/2024;0,3695;0,3622;0,8859
07/10/2024;0,3697;0,3619;0,8856
07/10/2024;0,3696;0,3621;0,8876
07/10/2024;0,3689;0,3611;0,8869
07/10/2024;0,3688;0,3615;0,8872
07/10/2024;0,3682;0,3612;0,8874
07/10/2024;0,368;0,3615;0,888
07/10/2024;0,368;0,3617;0,8885
07/10/2024;0,3679;0,3616;0,8882
07/10/2024;0,3668;0,3612;0,887
07/10/2024;0,3678;0,3605;0,8871
07/10/2024;0,3676;0,3604;0,8873
07/10/2024;0,3695;0,3606;0,8867
07/10/2024;0,3687;0,3607;0,8855
07/10/2024;0,3692;0,3609;0,8849
07/10/2024;0,3693;0,3609;0,8841
07/10/2024;0,3697;0,3604;0,8847
07/10/2024;0,3703;0,3603;0,8837
07/10/2024;0,37;0,3587;0,8838
07/10/2024;0,3688;0,3587;0,8833
07/10/2024;0,3688;0,358;0,8836
07/10/2024;0,3689;0,3582;0,8841
07/10/2024;0,3685;0,3578;0,884
07/10/2024;0,3673;0,3582;0,8838
07/10/2024;0,3668;0,3587;0,8832
07/10/2024;0,3663;0,3599;0,8831
07/10/2024;0,3667;0,36;0,8833
07/10/2024;0,3655;0,3586;0,8834
07/10/2024;0,3662;0,3584;0,8836
07/10/2024;0,3655;0,3579;0,8833
07/10/2024;0,3659;0,3584;0,8829
07/10/2024;0,3661;0,3579;0,8829
07/10/2024;0,366;0,3581;0,8814
07/10/2024;0,366;0,358;0,8815
07/10/2024;0,3654;0,3579;0,881
07/10/2024;0,3652;0,3581;0,881
08/10/2024;0,3656;0,3575;0,8807
08/10/2024;0,3657;0,3561;0,8809
08/10/2024;0,3658;0,3552;0,8814
08/10/2024;0,3656;0,3556;0,8821
08/10/2024;0,3652;0,3556;0,8823
08/10/2024;0,3651;0,3569;0,881
08/10/2024;0,3637;0,3573;0,8809
08/10/2024;0,3638;0,3561;0,8804
08/10/2024;0,3635;0,357;0,8808
08/10/2024;0,3635;0,358;0,8808
08/10/2024;0,3632;0,3585;0,881
08/10/2024;0,3638;0,359;0,8811
08/10/2024;0,364;0,359;0,8807
08/10/2024;0,3651;0,3595;0,8809
08/10/2024;0,3653;0,3592;0,8805
08/10/2024;0,3637;0,3601;0,879
08/10/2024;0,3638;0,3599;0,8782
08/10/2024;0,3633;0,3583;0,8782
08/10/2024;0,3637;0,3582;0,878
08/10/2024;0,3637;0,3588;0,8792
08/10/2024;0,364;0,359;0,8797
08/10/2024;0,364;0,3587;0,8786
08/10/2024;0,3638;0,3587;0,8795
08/10/2024;0,3641;0,3577;0,8805
08/10/2024;0,364;0,3574;0,8807
08/10/2024;0,3624;0,3582;0,8812
08/10/2024;0,3616;0,3582;0,8815
08/10/2024;0,3619;0,3582;0,882
08/10/2024;0,3616;0,358;0,8817
08/10/2024;0,363;0,3589;0,8824
08/10/2024;0,3636;0,3588;0,8827
08/10/2024;0,3623;0,3592;0,8808
08/10/2024;0,3631;0,358;0,8808
08/10/2024;0,3643;0,3585;0,8814
08/10/2024;0,3645;0,3581;0,8816
08/10/2024;0,3649;0,3581;0,8812
08/10/2024;0,365;0,3591;0,8813
08/10/2024;0,3655;0,3588;0,8803
08/10/2024;0,3653;0,3584;0,88
08/10/2024;0,3661;0,358;0,8808
08/10/2024;0,3661;0,3584;0,8809
08/10/2024;0,3644;0,3582;0,8807
08/10/2024;0,3645;0,3586;0,8808
08/10/2024;0,365;0,3586;0,8815
08/10/2024;0,3652;0,3584;0,8813
08/10/2024;0,3647;0,3588;0,8818
08/10/2024;0,3646;0,3575;0,8807
08/10/2024;0,3639;0,3581;0,8809
08/10/2024;0,3635;0,3579;0,8805
08/10/2024;0,3642;0,3584;0,8809
08/10/2024;0,3642;0,3576;0,8815
08/10/2024;0,3643;0,3581;0,8815
08/10/2024;0,3644;0,358;0,8808
08/10/2024;0,365;0,3585;0,8807
08/10/2024;0,3647;0,3583;0,881
08/10/2024;0,365;0,358;0,8812
08/10/2024;0,3641;0,3579;0,8815
08/10/2024;0,3642;0,3575;0,881
08/10/2024;0,3637;0,358;0,8809
08/10/2024;0,3639;0,3579;0,8814
08/10/2024;0,3647;0,3587;0,8801
08/10/2024;0,3645;0,3582;0,8806
08/10/2024;0,3641;0,3588;0,8807
08/10/2024;0,3638;0,3583;0,881
08/10/2024;0,3645;0,3592;0,8804
08/10/2024;0,3644;0,3579;0,8808
08/10/2024;0,3645;0,3576;0,8803
08/10/2024;0,3642;0,3589;0,8808
08/10/2024;0,364;0,3591;0,881
08/10/2024;0,3644;0,359;0,8804
08/10/2024;0,3632;0,3583;0,8803
08/10/2024;0,3635;0,3581;0,8799
08/10/2024;0,3637;0,3571;0,8805
08/10/2024;0,3641;0,3566;0,8805
08/10/2024;0,3634;0,3573;0,881
08/10/2024;0,3637;0,3566;0,8807
08/10/2024;0,3633;0,3555;0,8813
08/10/2024;0,3639;0,3548;0,881
08/10/2024;0,364;0,355;0,8814
08/10/2024;0,3634;0,3553;0,8803
08/10/2024;0,3633;0,3548;0,8802
08/10/2024;0,3629;0,3553;0,8814
08/10/2024;0,3636;0,3541;0,8818
08/10/2024;0,3633;0,3546;0,8816
08/10/2024;0,3638;0,3554;0,8811
08/10/2024;0,3635;0,3563;0,8811
08/10/2024;0,364;0,3559;0,8803
08/10/2024;0,3635;0,3548;0,8796
08/10/2024;0,3646;0,356;0,88
08/10/2024;0,3632;0,3577;0,8795
08/10/2024;0,3632;0,3569;0,879
08/10/2024;0,364;0,3567;0,8781
08/10/2024;0,3645;0,3564;0,8782
08/10/2024;0,3642;0,3554;0,8782
08/10/2024;0,3637;0,3559;0,8777
08/10/2024;0,3636;0,3547;0,8784
08/10/2024;0,3631;0,3554;0,8771
08/10/2024;0,3623;0,3552;0,8776
08/10/2024;0,3629;0,3547;0,8789
08/10/2024;0,3624;0,3542;0,8798
08/10/2024;0,3617;0,3537;0,879
08/10/2024;0,361;0,3532;0,878
08/10/2024;0,361;0,3525;0,8791
08/10/2024;0,361;0,3521;0,8804
08/10/2024;0,3607;0,3524;0,8797
08/10/2024;0,3612;0,3508;0,8796
08/10/2024;0,36;0,3509;0,879
08/10/2024;0,3605;0,351;0,8783
08/10/2024;0,3616;0,3514;0,8788
08/10/2024;0,3628;0,3497;0,8778
08/10/2024;0,362;0,3501;0,8784
08/10/2024;0,361;0,3502;0,8783
08/10/2024;0,3621;0,351;0,8779
08/10/2024;0,3636;0,3511;0,8776
08/10/2024;0,3629;0,3508;0,8772
08/10/2024;0,3626;0,3503;0,8765
08/10/2024;0,3622;0,3506;0,8756
08/10/2024;0,3614;0,3501;0,8751
08/10/2024;0,3619;0,3496;0,8751
08/10/2024;0,3609;0,3498;0,874
08/10/2024;0,3615;0,349;0,8739
08/10/2024;0,3614;0,3497;0,8738
08/10/2024;0,361;0,3503;0,8744
08/10/2024;0,3607;0,3496;0,8728
08/10/2024;0,3602;0,3499;0,8735
08/10/2024;0,3599;0,3503;0,8735
08/10/2024;0,3588;0,3499;0,8741
08/10/2024;0,3585;0,3507;0,8739
08/10/2024;0,3589;0,3503;0,8738
08/10/2024;0,3574;0,3502;0,8732
08/10/2024;0,3574;0,3505;0,8732
08/10/2024;0,3577;0,351;0,8728
08/10/2024;0,3581;0,3507;0,8723
08/10/2024;0,3566;0,352;0,8723
08/10/2024;0,3572;0,3513;0,8717
08/10/2024;0,3575;0,3514;0,8723
08/10/2024;0,3582;0,3527;0,8728
08/10/2024;0,3582;0,3533;0,8721
08/10/2024;0,358;0,3527;0,8726
08/10/2024;0,3574;0,3528;0,8724
08/10/2024;0,3578;0,3529;0,8721
08/10/2024;0,3575;0,3529;0,8728
08/10/2024;0,3569;0,3549;0,8722
08/10/2024;0,357;0,356;0,8726
08/10/2024;0,3563;0,3553;0,8726
08/10/2024;0,3569;0,3548;0,8727
08/10/2024;0,3576;0,3549;0,8726
08/10/2024;0,3571;0,3543;0,8737
08/10/2024;0,3574;0,3529;0,873
08/10/2024;0,3574;0,3525;0,8729
08/10/2024;0,3574;0,3531;0,8742
08/10/2024;0,3583;0,3527;0,8748
08/10/2024;0,3577;0,3524;0,8742
08/10/2024;0,3578;0,3528;0,8743
08/10/2024;0,3579;0,3523;0,8743
08/10/2024;0,3582;0,3521;0,8742
08/10/2024;0,3583;0,3516;0,8762
08/10/2024;0,3595;0,3517;0,877
08/10/2024;0,3587;0,3519;0,8763
08/10/2024;0,3588;0,3519;0,8761
08/10/2024;0,3599;0,3536;0,8761
08/10/2024;0,3606;0,353;0,8758
08/10/2024;0,3602;0,3516;0,8746
08/10/2024;0,3598;0,3522;0,874
08/10/2024;0,3603;0,3518;0,8746
08/10/2024;0,3598;0,3521;0,8742
08/10/2024;0,3621;0,3518;0,874
08/10/2024;0,363;0,3515;0,8745
08/10/2024;0,3622;0,3512;0,8739
08/10/2024;0,3618;0,3509;0,8737
08/10/2024;0,3618;0,3512;0,8732
08/10/2024;0,3616;0,3511;0,873
08/10/2024;0,3603;0,3525;0,8735
08/10/2024;0,3597;0,3523;0,8737
08/10/2024;0,36;0,3529;0,8751
08/10/2024;0,3597;0,3538;0,8745
08/10/2024;0,3595;0,3535;0,8731
08/10/2024;0,36;0,3538;0,8736
08/10/2024;0,3593;0,3534;0,8731
08/10/2024;0,3592;0,3543;0,8736
08/10/2024;0,3589;0,3543;0,8731
08/10/2024;0,3587;0,354;0,8727
08/10/2024;0,359;0,354;0,8726
08/10/2024;0,3593;0,3542;0,8724
08/10/2024;0,3607;0,3547;0,8727
08/10/2024;0,36;0,3546;0,8725
08/10/2024;0,3585;0,3543;0,8738
08/10/2024;0,3592;0,3543;0,8736
08/10/2024;0,3587;0,3542;0,8743
08/10/2024;0,359;0,3545;0,8753
08/10/2024;0,3586;0,3537;0,875
08/10/2024;0,3582;0,3534;0,8753
08/10/2024;0,358;0,3548;0,875
08/10/2024;0,3578;0,3545;0,8761
08/10/2024;0,358;0,3542;0,8761
08/10/2024;0,358;0,3536;0,876
08/10/2024;0,359;0,3535;0,8761
08/10/2024;0,359;0,354;0,8762
08/10/2024;0,3594;0,3536;0,8767
08/10/2024;0,3602;0,3529;0,8769
08/10/2024;0,3598;0,3529;0,8765
08/10/2024;0,3601;0,3527;0,8766
08/10/2024;0,3597;0,352;0,8762
08/10/2024;0,3605;0,3517;0,8766
08/10/2024;0,3605;0,3514;0,8759
08/10/2024;0,3603;0,3515;0,8757
08/10/2024;0,3604;0,351;0,8771
08/10/2024;0,3606;0,351;0,8771
08/10/2024;0,3608;0,351;0,8769
08/10/2024;0,3608;0,3515;0,8763
08/10/2024;0,3605;0,3517;0,8763
08/10/2024;0,3606;0,3523;0,8767
08/10/2024;0,3602;0,3526;0,8767
08/10/2024;0,3606;0,3526;0,8759
08/10/2024;0,3597;0,3525;0,8759
08/10/2024;0,3596;0,3536;0,8757
08/10/2024;0,3609;0,3531;0,8752
08/10/2024;0,3607;0,3539;0,8749
08/10/2024;0,3604;0,3546;0,8747
08/10/2024;0,3598;0,3556;0,875
08/10/2024;0,3597;0,3556;0,8742
08/10/2024;0,3602;0,3552;0,8743
08/10/2024;0,36;0,3546;0,8743
08/10/2024;0,3593;0,3541;0,8745
08/10/2024;0,3595;0,3542;0,8748
08/10/2024;0,359;0,3545;0,8752
08/10/2024;0,3586;0,3553;0,8759
08/10/2024;0,3584;0,3548;0,8764
08/10/2024;0,3578;0,3551;0,8771
08/10/2024;0,3582;0,3563;0,8788
08/10/2024;0,3578;0,356;0,8793
08/10/2024;0,3577;0,3557;0,8809
08/10/2024;0,3578;0,3556;0,8825
08/10/2024;0,358;0,3566;0,884
08/10/2024;0,3581;0,357;0,8853
08/10/2024;0,3586;0,3582;0,8858
08/10/2024;0,3594;0,3579;0,8858
08/10/2024;0,3594;0,3582;0,886
08/10/2024;0,3603;0,3589;0,8862
08/10/2024;0,3619;0,3589;0,8868
08/10/2024;0,3625;0,3594;0,8875
08/10/2024;0,3639;0,3587;0,8876
08/10/2024;0,3656;0,3584;0,8875
08/10/2024;0,3668;0,3592;0,8887
08/10/2024;0,3679;0,3595;0,8883
08/10/2024;0,3682;0,3591;0,888
08/10/2024;0,368;0,3599;0,8877
08/10/2024;0,3682;0,3604;0,8885
08/10/2024;0,3687;0,3604;0,8889
08/10/2024;0,3694;0,3596;0,8897
08/10/2024;0,37;0,3604;0,8894
08/10/2024;0,3699;0,361;0,8898
08/10/2024;0,37;0,3616;0,8903
08/10/2024;0,371;0,3626;0,8902
08/10/2024;0,3706;0,3634;0,8906
08/10/2024;0,3708;0,3641;0,8899
08/10/2024;0,3701;0,363;0,8895
08/10/2024;0,3711;0,3631;0,89
08/10/2024;0,3716;0,3626;0,8903
08/10/2024;0,3724;0,3631;0,8898
08/10/2024;0,372;0,3627;0,8902
08/10/2024;0,3725;0,3625;0,8904
08/10/2024;0,3731;0,3633;0,8902
08/10/2024;0,3729;0,3637;0,8896
08/10/2024;0,3736;0,3634;0,8901
08/10/2024;0,3731;0,3628;0,8903
08/10/2024;0,3724;0,3621;0,8909
08/10/2024;0,373;0,3616;0,8917
08/10/2024;0,3733;0,3611;0,8922
08/10/2024;0,373;0,3617;0,8926
08/10/2024;0,3734;0,3622;0,8916
08/10/2024;0,3738;0,3623;0,8914
08/10/2024;0,3737;0,3623;0,891
08/10/2024;0,3731;0,3624;0,8913
08/10/2024;0,3733;0,3623;0,8909
08/10/2024;0,3738;0,3619;0,8906
08/10/2024;0,3744;0,3609;0,8912
08/10/2024;0,3753;0,3619;0,891
08/10/2024;0,3756;0,3615;0,8909
08/10/2024;0,3759;0,3624;0,8903
08/10/2024;0,375;0,3632;0,8899
08/10/2024;0,3749;0,3623;0,889
08/10/2024;0,3746;0,3627;0,8885
08/10/2024;0,3748;0,3624;0,8891
08/10/2024;0,3743;0,3627;0,8894
08/10/2024;0,3742;0,3623;0,8892
08/10/2024;0,3748;0,3619;0,8892
08/10/2024;0,3748;0,3631;0,8892
09/10/2024;0,3745;0,3623;0,889
09/10/2024;0,3739;0,363;0,8883
09/10/2024;0,3736;0,3622;0,8876
09/10/2024;0,3727;0,3629;0,888
09/10/2024;0,3721;0,3626;0,888
09/10/2024;0,3729;0,3628;0,8887
