time_hours,LTC 1 (x=8.0m)_elevation_m,LTC 2 (x=10.0m)_elevation_m,LTC 3 (x=12.5m)_elevation_m,LTC 1 (x=8.0m)_depth_m,LTC 2 (x=10.0m)_depth_m,LTC 3 (x=12.5m)_depth_m
137.0,1.1999884600385162,1.1999878214496342,1.1999887946681882,3.800011539961484,3.8000121785503658,3.8000112053318116
138.0,1.1999885098610394,1.1999878744472803,1.199988843021036,3.8000114901389606,3.80001212555272,3.800011156978964
139.0,1.1999885595700717,1.199987927321142,1.1999888912636814,3.8000114404299286,3.800012072678858,3.8000111087363186
140.0,1.1999886091622722,1.1999879800674662,1.1999889393929228,3.800011390837728,3.8000120199325336,3.800011060607077
141.0,1.199988658634652,1.1999880326828922,1.1999889874058955,3.800011341365348,3.8000119673171078,3.8000110125941045
142.0,1.1999887079845302,1.1999880851644031,1.1999890353000293,3.80001129201547,3.800011914835597,3.800010964699971
143.0,1.1999887572094934,1.1999881375092827,1.1999890830730113,3.8000112427905064,3.8000118624907175,3.800010916926989
144.0,1.1999888925331899,1.1999882806120188,1.1999891926404014,3.80001110746681,3.800011719387981,3.8000108073595986
145.0,1.1999892209141323,1.1999886170644303,1.1999893220610163,3.8000107790858677,3.80001138293557,3.8000106779389835
146.0,1.1999902868320365,1.1999897114566003,1.1999895639575764,3.8000097131679635,3.8000102885433997,3.800010436042424
147.0,1.1999932914078923,1.199992842519528,1.1999901756935685,3.8000067085921074,3.800007157480472,3.8000098243064313
148.0,1.2000003352195685,1.2000002878017753,1.1999917045142687,3.7999996647804313,3.7999997121982245,3.800008295485731
149.0,1.2000145158779887,1.2000152476979968,1.1999951087573297,3.7999854841220113,3.799984752302003,3.8000048912426703
150.0,1.2000736379991699,1.2000720930720012,1.2000138003851275,3.7999263620008303,3.7999279069279988,3.7999861996148727
151.0,1.2001574031317117,1.2001517721152626,1.2000439133903322,3.799842596868288,3.7998482278847376,3.7999560866096678
152.0,1.2002770243148353,1.2002670110953308,1.2000902942574931,3.7997229756851647,3.799732988904669,3.7999097057425066
153.0,1.2004491574126595,1.2004320318792099,1.200162813231734,3.7995508425873403,3.7995679681207903,3.799837186768266
154.0,1.2006702710509651,1.2006480438600389,1.2002603576439774,3.7993297289490346,3.799351956139961,3.7997396423560224
155.0,1.2009524469132467,1.2009265345415303,1.2003897453382872,3.799047553086753,3.79907346545847,3.7996102546617125
156.0,1.2013048042371648,1.201276628631763,1.2005568543049732,3.798695195762835,3.798723371368237,3.799443145695027
157.0,1.201735378418292,1.2017059228333693,1.2007672892164367,3.798264621581708,3.7982940771666307,3.7992327107835635
158.0,1.2022507721335984,1.2022199838517307,1.201026191668281,3.797749227866402,3.7977800161482693,3.798973808331719
159.0,1.20285603867511,1.2028227428301552,1.2013379963300703,3.79714396132489,3.797177257169845,3.7986620036699295
160.0,1.203554839329871,1.203517097530663,1.201706433543624,3.796445160670129,3.7964829024693367,3.798293566456376
161.0,1.2043495585567894,1.204305026785162,1.202134585419424,3.7956504414432106,3.7956949732148377,3.797865414580576
162.0,1.2052399841852228,1.2051827047087826,1.2026279968573081,3.794760015814777,3.7948172952912174,3.7973720031426916
163.0,1.20622838688395,1.206159184449752,1.2031845712709224,3.79377161311605,3.793840815550248,3.7968154287290776
