Time (d);LTC 101;LTC 102;LTC 103
162.60000000000002;1.1660390988537321;1.173709216745151;1.149447082121142
162.70000000000002;1.1637748846024596;1.171092161711943;1.1477986906571667
162.8;1.1612060141767;1.168165431947224;1.1458701080983038
162.9;1.1583988010885433;1.1650178821005175;1.1437109506725107
163;1.1554115305511414;1.161718419784785;1.1413674233894626
163.10000000000002;1.1522943952954148;1.1583208242968757;1.1388811097999956
163.20000000000002;1.1490883376060221;1.1548647729966957;1.136287445989721
163.3;1.1458270117195646;1.1513795202895831;1.1336170284962783
163.4;1.1425362045109104;1.1478866791717979;1.1308946437720329
163.5;1.1392338686430408;1.144402140972259;1.128136614762071
163.60000000000002;1.1359352260346218;1.1409388879273543;1.125358740036391
163.70000000000002;1.132653924364986;1.137510137328597;1.1225737278010517
163.8;1.1294007364104675;1.1341238030013265;1.1197937027866312
163.9;1.1261861820324979;1.1307848710004629;1.11702732197526
164;1.1230269832371658;1.1275052253906954;1.1142841900433338
164.10000000000002;1.1199786629433086;1.1243645980566879;1.1116027349122712
164.20000000000002;1.1170664271751456;1.1214078484380865;1.1090079627336982
164.3;1.114437152434714;1.11881930869553;1.1066093290543628
164.4;1.1120926897145844;1.1165739395997731;1.1044204222915546
164.5;1.1100052538539862;1.1146187659154734;1.1024299486100493
164.60000000000002;1.108150752077018;1.1129156586621847;1.1006261281229488
164.70000000000002;1.1065869240365955;1.1115257650011756;1.0990595910019991
164.8;1.1053851740517873;1.1105469059925615;1.0977816656277135
164.9;1.1045137316982032;1.1099368884172598;1.0967653612280033
165;1.1039863616156105;1.1096933145199908;1.0960233608221357
165.10000000000002;1.1036482606998013;1.1096473426356852;1.0954327572107143
165.20000000000002;1.1036371080131924;1.1099283234362067;1.0951056489151894
165.3;1.1039434697481367;1.1105054692316456;1.0950382075416771
165.4;1.104535735333476;1.1113361482215234;1.095207643788098
165.5;1.1053838543095764;1.1123871725202463;1.0955919219845056
165.60000000000002;1.1064721060607992;1.113640830857831;1.0961795298875445
165.70000000000002;1.107783337406696;1.115077360698076;1.0969584017785963
165.8;1.1092520263650407;1.1166323159389597;1.0978805865922228
165.9;1.110840995407523;1.1182739200501068;1.098923471178438
166;1.1124868080418508;1.1199437797900005;1.10004688294592
166.10000000000002;1.1141021460966904;1.1215508868192996;1.101192222770311
166.20000000000002;1.1156270190212274;1.123035239021762;1.102309128340672
166.3;1.116969921615951;1.1242939088752275;1.1033341512018309
166.4;1.118050273237998;1.125238362065829;1.1042014383422598
166.5;1.1187944258424445;1.1257812169633399;1.104846509111902
166.60000000000002;1.1191151529605106;1.1258139911924727;1.1051927591534205
166.70000000000002;1.1189861435463948;1.1253196928119298;1.1052047766713795
166.8;1.1184366657802738;1.1243693009658884;1.1048918995862007
166.9;1.1175448412252036;1.1230790249807037;1.104305677820065
167;1.1163429593500551;1.1215029227305353;1.1034632424645314
167.10000000000002;1.114890230766916;1.1197095549392027;1.1024048942087186
167.20000000000002;1.113234852423988;1.1177492206020314;1.1011647853066868
167.3;1.1114181426803225;1.115662626954001;1.0997743992471538
167.4;1.109480367576735;1.1134871171666747;1.0982675459030178
167.5;1.1074473932670463;1.1112475992431479;1.0966660751063522
167.60000000000002;1.1053485609599873;1.1089699916896907;1.0949955976548902
167.70000000000002;1.1032029160491443;1.1066739378076467;1.0932706384551283
167.8;1.1010301445185766;1.104373815845455;1.0915071091376738
167.9;1.0988556188279335;1.1020893603752013;1.0897190499209481
168;1.0967904182367452;1.0999812960927275;1.087971133677758
168.10000000000002;1.0951443243315422;1.0984901497053505;1.0864860918407293
168.20000000000002;1.093937061252136;1.0975837414457128;1.0853118521944698
168.3;1.0933888366476374;1.0974452807192359;1.0846397562227945
168.4;1.0932728232422304;1.0977614972856757;1.084309922181278
168.5;1.0934179834145696;1.0983410172940025;1.0841899981956749
168.60000000000002;1.0939411130078691;1.099278095976434;1.0843790975625611
168.70000000000002;1.0948201398194746;1.100522480147154;1.084865264081887
168.8;1.0960094855556937;1.102023601601968;1.0856062719938306
168.9;1.0981033998821657;1.104918108504412;1.086920152982888
169;1.1161652763840733;1.1489318928328913;1.098432409961376
169.10000000000002;1.4508612068785607;1.7599151019506105;1.3317709861769593
169.20000000000002;1.9133056344529606;2.20853322747462;1.7384771338981835
169.3;2.2493108181433352;2.49214859636467;2.0433454079820232
169.4;2.569267678180466;2.7430951667399412;2.2939783497170985
169.5;2.8785542245074844;2.9835183327266566;2.5194136631845043
169.60000000000002;2.982629009219278;3.0095012630239313;2.59670288451893
169.70000000000002;2.9784343090214214;2.9747990922456236;2.609051389049686
169.8;2.9231542057221342;2.913883940776847;2.5911676310979637
169.9;2.8515699403357364;2.8446778433626285;2.5583011208537836
170;2.777144478893493;2.77474778334207;2.5185326887107293
170.10000000000002;2.7049420632553063;2.707265959609639;2.4761996517751013
170.20000000000002;2.636105314368064;2.6429569968041915;2.4328340405762123
170.3;2.5710716959344198;2.5820043134528743;2.3894591177493663
170.4;2.509722334030421;2.524167833303356;2.3465938254877474
170.5;2.451721475550412;2.4691144466132755;2.3045517643305047
170.60000000000002;2.3967738747564646;2.416631411163802;2.263575510717665
170.70000000000002;2.3448015490080603;2.3667030062532937;2.2237555642502933
170.8;2.295719462165806;2.3192958609232774;2.1851814060992574
170.9;2.2492352771539768;2.274182732695167;2.1479078123045485
171;2.2052871364316307;2.231318715590488;2.1119535140126415
171.10000000000002;2.1634769276440404;2.190371200561378;2.0772786199952873
171.20000000000002;2.1238582159608383;2.1513845183740052;2.0438822195463087
171.3;2.086051101616342;2.1140532290175056;2.01169159265195
171.4;2.0501237053367807;2.0784347021886553;1.9807153804689392
171.5;2.015803256164603;2.0443210349524414;1.9508861145393903
171.60000000000002;1.9831665413086184;2.0117732278438325;1.9222254905029719
171.70000000000002;1.9520228544689702;1.9806546411380932;1.8946774229335424
171.8;1.9222079895296587;1.9508249297155036;1.86816133012848
171.89999999999998;1.893702900130887;1.92226674126649;1.842665966460528
172;1.8663766731051903;1.8948642161645817;1.8181178523050476
172.10000000000002;1.8402800473302325;1.868661946103511;1.7945463981091894
172.20000000000002;1.8153863551978762;1.843634609038553;1.7719613731024506
172.3;1.7915412190287565;1.8196173643086817;1.750256495801367
172.39999999999998;1.7684349440522422;1.7962990061081086;1.7291747500966645
172.5;1.7460519390803209;1.7736640847747953;1.7087035801406387
172.60000000000002;1.7244254061131326;1.7517477501359056;1.688871157820149
172.70000000000002;1.7035437800320676;1.730547358391711;1.669668989770553
172.8;1.6833581587443864;1.710020476068836;1.6510580781091624
172.89999999999998;1.6638295441288986;1.6901347358522008;1.6330057848336905
173;1.644972394429191;1.6709047486935018;1.6155315238747214
173.10000000000002;1.6267545561817403;1.6522934196440937;1.59860477183944
173.20000000000002;1.6090910452331058;1.6342162848120942;1.5821644588661405
173.3;1.5919247921101107;1.6166195284915683;1.5661551551860067
173.39999999999998;1.5752679408088839;1.59951618445934;1.5505951322659026
173.5;1.5591143327070383;1.5829079209325518;1.5354762559702175
173.60000000000002;1.5434840821166187;1.566818910831727;1.520823056193742
173.70000000000002;1.5283149298536627;1.5511866547928326;1.5065750549250365
173.8;1.5135694874422165;1.5359810763619317;1.492709917745293
173.89999999999998;1.4992700793319502;1.5212186299043804;1.4792402289701487
174;1.4854420466152904;1.5069253645028124;1.4661978672192324
174.10000000000002;1.4719010749477557;1.4929151990642762;1.4534146720435486
174.20000000000002;1.4587350842975617;1.47927393935003;1.4409670763719638
174.3;1.4459058538842748;1.4659623054872613;1.4288324373431456
174.39999999999998;1.4333960922242697;1.4529520982835142;1.4169883536078236
174.5;1.4211619886471267;1.4401910772990631;1.4053981300625635
174.60000000000002;1.4091680401451538;1.4276362914145084;1.3940340300602532
174.70000000000002;1.3973976262800032;1.4152750047636078;1.3828765562666698
174.8;1.3858890957833625;1.4031679088703848;1.3719632836438562
174.89999999999998;1.3745854269157631;1.3912832690176116;1.361239683441233
175;1.3635675005829755;1.3797113228175597;1.3507705730491908
175.10000000000002;1.3528317454595808;1.3684522278802833;1.340555923748565
175.20000000000002;1.342396821188606;1.3575241011791752;1.3306131708659799
175.3;1.3322706187802875;1.3469349506792163;1.3209528028197228
175.39999999999998;1.3224482234181767;1.336673544421751;1.3115693584568575
175.5;1.312918062370929;1.326726222050236;1.302455982742452
175.60000000000002;1.3036833925279818;1.3170937586514262;1.2936167945459258
175.70000000000002;1.2947416152047426;1.3077711044723088;1.2850487902440657
175.8;1.286070543327764;1.2987346003035916;1.276734309616142
175.89999999999998;1.2776700373148178;1.2899823598760845;1.2686724303810342
176;1.2695128780622984;1.281484750314081;1.2608370207221944
176.10000000000002;1.2616129729957424;1.2732578054973158;1.2532415296418764
176.20000000000002;1.2539612579017374;1.2652918400615973;1.245880805188046
176.3;1.2465453614769284;1.2575708988229886;1.2387422783758577
176.39999999999998;1.2393639143911255;1.250092642107023;1.2318227856080812
176.5;1.2324172641210833;1.2428580157078952;1.225121788157013
176.60000000000002;1.2256739156512182;1.2358345327057234;1.2186107718338555
176.70000000000002;1.2191390855264526;1.2290278531702954;1.212296458799453
176.8;1.2128079109688084;1.2224316345317066;1.2061750347499383
176.89999999999998;1.2066837671565571;1.2160470816452698;1.200246985681324
177;1.200786320472606;1.209907654932372;1.1945184224967529
177.10000000000002;1.1952003234897466;1.2041521439656953;1.1890445247613355
177.20000000000002;1.190069297458647;1.1989774782473426;1.1839335941575309
177.3;1.185589081874132;1.1946089548266026;1.1793500889866584
177.39999999999998;1.1816585942523041;1.1908751755805946;1.1752279579217237
177.5;1.1782461049705477;1.1876954820448482;1.1715554446259684
177.60000000000002;1.1752815082279053;1.1849596082828813;1.1682832437669983
177.70000000000002;1.1727315207528815;1.1826046324532122;1.1653914985471197
177.8;1.1704906690963988;1.1805135375920628;1.1627907440054361
177.89999999999998;1.1685007083148429;1.1786121884514955;1.1604371827723947
178;1.1666758982591576;1.1768038260393296;1.1582627696232812
178.10000000000002;1.1649463799040995;1.1750116003956297;1.156212080593624
178.20000000000002;1.1632090918352558;1.1731152082477243;1.1542093092857506
178.3;1.1613765275474925;1.1710490408748944;1.1521731200560288
178.39999999999998;1.1594424833793104;1.1688344325764548;1.1500869089562606
178.5;1.1573771450614754;1.1664550046137998;1.1479273643663097
178.60000000000002;1.1552284746231596;1.1639849889104832;1.1457192576345319
178.70000000000002;1.1529965904981465;1.161436782385712;1.143463057182995
178.8;1.1507305519699085;1.158887720804623;1.1411887277313832
178.89999999999998;1.1486175199259339;1.1566081168436197;1.1390130508434335
179;1.146934230177331;1.1548854132989195;1.1371201588576245
179.10000000000002;1.1458610765682737;1.153842713871793;1.1356366812277268
179.20000000000002;1.1455425509546766;1.153600867847887;1.1346644028247106
179.3;1.1463547819866076;1.1546103279596582;1.1344463798408209
179.39999999999998;1.1487340147571217;1.1573151697920958;1.135255204998982
179.5;1.1527182864447296;1.1617255810349485;1.1371319309509458
179.60000000000002;1.1584107880144996;1.167926865156115;1.1401780657703613
179.70000000000002;1.1661530638438327;1.1761781788097976;1.144713031260194
179.8;1.1757766233772589;1.1863059912739173;1.1507445978205608
179.89999999999998;1.1868915743466848;1.1979814358827807;1.158117227105784
180;1.1988192693101716;1.2104683514180206;1.1663850048283901
180.10000000000002;1.2110376014927375;1.223146574003071;1.1752171092248067
180.20000000000002;1.2223733104244145;1.2346654615979695;1.1840007647650588
180.3;1.233245396993954;1.2456484887816297;1.192609230343809
180.39999999999998;1.242745800611688;1.2551145793455014;1.2005755495610553
180.5;1.2519918354144524;1.2643056697439239;1.2084133059233653
180.60000000000002;1.260196243863268;1.2724075067517562;1.2156905444565513
180.70000000000002;1.267208712402262;1.2793329196911198;1.2222569185088756
180.8;1.2731393126957757;1.2852296556124483;1.2281183699517702
180.89999999999998;1.2781839941224427;1.2903108392196738;1.2333255605380211
181;1.282838364257503;1.29506541698182;1.238109776835062
181.10000000000002;1.2878259533089567;1.3002777286525893;1.2429169079191558
181.20000000000002;1.2936614299294782;1.3065662454515314;1.2481375554797929
181.3;1.30090990965331;1.3146456558934163;1.2542504563207155
181.39999999999998;1.3099466364573134;1.3249504321251395;1.2616369330995674
181.5;1.320023517281481;1.3365445793359407;1.2697839204718904
181.60000000000002;1.3320530633225058;1.3504524503832174;1.2794296816158128
181.70000000000002;1.3460568170932719;1.3664227980442922;1.2907216119590519
181.8;1.3611591009356199;1.3831730226658807;1.303080821379995
181.89999999999998;1.3760420227609875;1.3989720746411296;1.3155979520214307
182;1.3896485220716952;1.4128072530667224;1.3273812041474107
182.10000000000002;1.401286538001097;1.4240657584377756;1.337856901423085
182.20000000000002;1.4105889141109158;1.4325432753871468;1.3466807983205917
182.3;1.4175687305548768;1.4384538278113115;1.353792564158416
182.39999999999998;1.4223846936299864;1.4421356046877722;1.3592626175807114
182.5;1.4258517928239467;1.4445429199086457;1.363676429541111
182.60000000000002;1.4278765401488425;1.4456041222874814;1.3669560211510012
182.70000000000002;1.4284101647452572;1.4453017888445534;1.3690480908957534
182.8;1.4276492429947738;1.4439209581534485;1.3700641071356723
182.89999999999998;1.4258171459271634;1.441680959123495;1.3701665079181835
183;1.4231476158079028;1.4387992332686292;1.369520505384507
183.10000000000002;1.4198140856595673;1.4353951682443484;1.3682515827907293
183.20000000000002;1.4159043410478678;1.4314917908885023;1.3664233130945613
183.3;1.411467061208993;1.4270760587127584;1.3640686060953355
183.39999999999998;1.4065349442398374;1.4221463034691715;1.361208065717072
183.5;1.4011530728471566;1.4167386004702058;1.3578704306336296
183.60000000000002;1.395395967899004;1.4109334622163612;1.3541073894473508
183.70000000000002;1.3893315356809641;1.404808920316325;1.3499731383461329
183.8;1.3830207515971542;1.3984285283125257;1.3455209519618645
183.89999999999998;1.3765091379642147;1.3918317951006232;1.3407940626541268
184;1.3698274390829364;1.3850381728268586;1.3358210233439367
184.10000000000002;1.3629926834243586;1.378059066718505;1.330614157187358
184.20000000000002;1.3560525471669445;1.3709543238417685;1.3252283187915024
184.3;1.3490532881926731;1.3637807168605194;1.319715884856404
184.39999999999998;1.342017657789409;1.356564768326354;1.3140936675709334
184.5;1.334968740411585;1.3493314796354332;1.308381521749183
184.60000000000002;1.3279287311932382;1.3421019694665086;1.3026092653411505
184.70000000000002;1.3209057688192323;1.3348793007714657;1.2967867095803884
184.8;1.3139037816670622;1.3276588464866144;1.2909150988568427
184.89999999999998;1.3069449319500086;1.320468739944923;1.285015637854604
185;1.3000971358777438;1.3134021359875396;1.2791406001240493
185.10000000000002;1.293437241225207;1.3065526680821815;1.273353874486344
185.20000000000002;1.2870009147910266;1.2999571329612225;1.2676978725528303
185.3;1.2808247958765826;1.293647347024262;1.2622075257657872
185.39999999999998;1.2749564777094948;1.287662517165142;1.2569256598251402
185.5;1.269452465299006;1.2820486924682433;1.251903899830481
185.60000000000002;1.264146333953365;1.2766317077122427;1.247027767832854
185.70000000000002;1.2590595475474322;1.271427878669126;1.2423170464494524
185.8;1.2541609843447346;1.2663982625176013;1.2377520920567313
185.89999999999998;1.249424986099238;1.2615033528343675;1.2333195424638959
186;1.2447779407584851;1.2566508541216743;1.2289694698467768
186.10000000000002;1.2401266370035453;1.251724480802764;1.2246340734507688
186.20000000000002;1.2353803116340523;1.2466163861951607;1.2202426618417055
186.3;1.2304629632918822;1.241264982492959;1.215730374222451
186.39999999999998;1.225423422653618;1.2357778461557025;1.2111260277057292
186.5;1.2203157766292456;1.230230668571542;1.20646934739223
186.60000000000002;1.2151694110965112;1.2246609851497843;1.201783224140174
186.70000000000002;1.2100003251439049;1.2190955332715934;1.1970805891638439
186.8;1.2048429920756087;1.2135745627428134;1.1923877311264979
186.89999999999998;1.1997909846696098;1.2082328209955866;1.187764664438527
187;1.1950694809094233;1.2033973749441407;1.1833634375481255
187.10000000000002;1.19090201603132;1.199311074565493;1.1793557518767501
187.20000000000002;1.1874747232627776;1.1960900136071946;1.1759015569596027
187.3;1.1847751242208646;1.1936198124563886;1.1730130663458658
187.39999999999998;1.1827070662742312;1.1917576537120687;1.1706310807708864
187.5;1.1811418369730105;1.1903625416328831;1.1686611799984339
187.60000000000002;1.1800172640452218;1.189368782692877;1.167057466993114
187.70000000000002;1.1793173393392438;1.188756887949612;1.1658109100207295
187.8;1.1789781979466054;1.188467622812552;1.1648726446407787
187.89999999999998;1.1789842001360977;1.188488660156346;1.164240481911822
188;1.1792394650178;1.1887366467571743;1.1638503252533299
188.10000000000002;1.1796532584261443;1.1891285147380666;1.1636454672481769
188.20000000000002;1.1801265509291003;1.1895673447987025;1.1635625032616135
188.3;1.1805650313436462;1.1899580096988596;1.1635312271205933
188.39999999999998;1.1808727275933304;1.1902004787931324;1.1634819521142692
188.5;1.1810183039750288;1.1902641878687588;1.1633700033401995
188.60000000000002;1.1809362340276979;1.1900796287127735;1.1631413360286496
188.70000000000002;1.1805882709445388;1.189606400158578;1.1627572619342808
188.8;1.179939333399716;1.1888059192997187;1.1621779381620752
188.89999999999998;1.178950352797459;1.1876304321131996;1.1613625186532326
189;1.1776113381423612;1.1860584877697617;1.160292562736423
189.10000000000002;1.1758880650815742;1.1840461312268928;1.158937446506749
189.20000000000002;1.1737808585879428;1.1816005995505778;1.1572897035734642
189.3;1.171317476425271;1.1787717447186734;1.1553552130505969
189.39999999999998;1.1685430995182113;1.1756317430718595;1.153152717505742
189.5;1.1655242379868176;1.1722684044439229;1.1507241863350453
189.60000000000002;1.1623394683347275;1.1687679036232301;1.1481320811409803
189.70000000000002;1.1590482191302913;1.165188056508249;1.1454275276678159
189.8;1.1556708028059557;1.1615523633338471;1.1426238012053451
189.89999999999998;1.1522447316247793;1.157893917724131;1.1397559702637254
190;1.148793477883584;1.154232193019964;1.136847104599253
190.10000000000002;1.1453323866979035;1.1505835385167555;1.133908561304139
190.20000000000002;1.1418781531277542;1.14695994421424;1.1309585591081037
190.3;1.1384415726322266;1.1433692627088254;1.1280081804309419
190.39999999999998;1.1350356915987965;1.139824482960069;1.1250676427895725
190.5;1.1316682091296097;1.1363301655512805;1.1221459571257881
190.60000000000002;1.1283401272390206;1.1328845519552633;1.119246839856981
190.70000000000002;1.1250608899138363;1.1294968472912048;1.1163781586844992
190.8;1.1218379386830752;1.126172336026514;1.1135459092872508
190.89999999999998;1.118739857173244;1.1230013826279561;1.1107873036930167
191;1.1158955509213364;1.1201821398394605;1.1081837089653812
191.10000000000002;1.113604357909767;1.1181209599193844;1.1059456264838425
191.20000000000002;1.1120723500103658;1.1169872342256166;1.104245012464814
191.3;1.1113136389880545;1.1166842213531825;1.1031181895853022
191.39999999999998;1.1112395469461618;1.1170511864054584;1.102516867399457
191.5;1.1118200094401889;1.118016933528278;1.1024327292616292
191.60000000000002;1.112954762943174;1.1194679584245188;1.102796443409436
191.70000000000002;1.1146140330972305;1.1213765359474708;1.1035861001885898
191.8;1.1167301804589813;1.1236774801160214;1.1047523899033853
191.89999999999998;1.1195750214442783;1.1266306099705918;1.1065392886736187
192;1.1226011404409777;1.1297548517115823;1.1084869518399367
192.10000000000002;1.1260229370914654;1.1332799077026003;1.1107976910941142
192.20000000000002;1.1297114243163409;1.1370787820818082;1.1133907657128341
192.3;1.1337079974418407;1.1411939765444181;1.116309999384091
192.39999999999998;1.1377045705673396;1.1453091710070271;1.119229233055347
192.5;1.141729245865512;1.1494534590507166;1.1221802009945476
192.60000000000002;1.1459031040605925;1.1537521929715082;1.1252996331332357
192.70000000000002;1.1501608794188074;1.158136063418886;1.128521005449789
192.8;1.154502318763713;1.162601134432377;1.1318647636799681
192.89999999999998;1.1588732183186181;1.1670897472571398;1.1352960679221662
193;1.163208801288895;1.1715374967716004;1.1387702054153193
193.10000000000002;1.1674575528095674;1.1758947212105733;1.1422457567235582
193.20000000000002;1.1715327894404053;1.1800744202392905;1.1456725440591191
193.3;1.1753535784423133;1.1839946621916775;1.1489927070983958
193.39999999999998;1.1788404094824967;1.187571839836462;1.1521436389327049
193.5;1.1819174549058287;1.1907204588499718;1.1550576152474623
193.60000000000002;1.184531026724292;1.1933746213910406;1.1576804998259236
193.70000000000002;1.186632441701781;1.1954736173524159;1.1599548296482867
193.8;1.1882048374716934;1.1970036666242514;1.1618470360004436
193.89999999999998;1.1892357902123596;1.197964343514392;1.1633303323066413
194;1.18973415576059;1.1983875343627874;1.164387050239483
194.10000000000002;1.189801043222148;1.1983846243022656;1.1650829712538286
194.2;1.189513723952713;1.1980326749848027;1.1654735158311043
194.29999999999998;1.1888768698854097;1.1973331045913709;1.1655540340321606
194.39999999999998;1.187890511863636;1.1962785986001998;1.1653154898484195
194.5;1.1865722545938164;1.1948752564377967;1.164766762935409
194.60000000000002;1.184945239881843;1.193132867015507;1.1639263354010039
194.7;1.1829843512157654;1.191005758329725;1.1627710482976124
194.79999999999998;1.180653551089952;1.1884374749828144;1.1612687257271277
194.89999999999998;1.1779898609726283;1.1854820358975662;1.1594481968462513
195;1.1750361318003135;1.1822169716759314;1.1573323162348086
195.10000000000002;1.171847072383463;1.1787265952091388;1.1549563274784302
195.2;1.1685170963550038;1.1751133692474605;1.1524144798280995
195.29999999999998;1.1650765025696554;1.171411061818626;1.1497353326551263
195.39999999999998;1.1615614955844917;1.1676551348031732;1.1469564201632532
195.5;1.157987465863368;1.1638627828718613;1.1440884678006038
195.60000000000002;1.1543835663224014;1.1600592854851277;1.1411625992651306
195.7;1.1507687058428882;1.1562626412946797;1.1381947775542416
195.79999999999998;1.147159332819214;1.152487049560204;1.1352011583141577
195.89999999999998;1.143568568709682;1.1487437425435572;1.1321961677877121
196;1.140006960307347;1.145041644376768;1.1291912886065987
196.10000000000002;1.1364840699277232;1.141388798937047;1.1261967732431302
196.2;1.1330205836342697;1.1378065222458693;1.1232283292110257
196.29999999999998;1.1296117964350516;1.1342870393092925;1.1202893135079333
196.39999999999998;1.1262460414417055;1.1308160842844976;1.11737531492798
196.5;1.1229410771303003;1.1274125657265923;1.114498881843315
196.60000000000002;1.1197003754192414;1.1240789312837831;1.1116641190984557
196.7;1.1165264494474032;1.1208164928302422;1.108874156356791
196.79999999999998;1.1134304942069742;1.1176357830638783;1.1061378832264428
196.89999999999998;1.1104003142558714;1.1145229865332842;1.103447665257355
197;1.107446616953766;1.1114879727282265;1.1008119826101188
197.10000000000002;1.1045556837301893;1.1085168848142102;1.0982225273041217
197.2;1.1017340928654333;1.1056166260963194;1.095685785273181
197.29999999999998;1.0989813545326081;1.1027868144368682;1.0932029334247397
197.39999999999998;1.0962990407570743;1.100029266473931;1.090776510091599
197.5;1.0936804504285187;1.0973370408829444;1.088401776327428
197.60000000000002;1.0911269973714093;1.0947116351264412;1.0860803467822266
197.7;1.0886384963702385;1.0921536491576462;1.083812710841258
197.79999999999998;1.0862205262410687;1.0896682555299313;1.081602051196674
197.89999999999998;1.0839133569288963;1.0872930444335902;1.0794631540890451
198;1.0819673715702027;1.0853529923324479;1.0775368905162843
198.10000000000002;1.0806570188701066;1.0842126909396015;1.0760134109349477
198.2;1.0804651204748537;1.0843636107373396;1.0752593416631824
198.29999999999998;1.0812036337597835;1.0855012455670094;1.0751775095538665
198.39999999999998;1.0829837572477048;1.0877350737380542;1.075867406140385
198.5;1.0857441873216311;1.0910334461259155;1.0772885625659792
198.60000000000002;1.0895808511512286;1.0955069035886857;1.0795073259047072
198.7;1.094925527728509;1.1015594556618566;1.0828393810860355
198.79999999999998;1.101598856540292;1.1089808722956842;1.0871835925442441
198.89999999999998;1.1095977344108918;1.1176830500711155;1.092668509114941
199;1.1180921299790025;1.1268340765608131;1.0986270744740187
199.10000000000002;1.127056915250954;1.1363521761221336;1.1051405004720782
199.2;1.1361032951909176;1.1458069732890748;1.1119593188437908
199.29999999999998;1.1449304235989448;1.1549092289384424;1.1188333401857384
199.39999999999998;1.1533518405991285;1.1634770827972856;1.1256046184116189
199.5;1.1610974522169037;1.1712304458573104;1.1320722687197848
199.60000000000002;1.1680182682127314;1.178044428046512;1.138093860555305
199.7;1.1740342492290126;1.1838964727866976;1.1435604339342145
199.79999999999998;1.179158157367412;1.1888471000521097;1.1484417824831035
199.89999999999998;1.183410047053549;1.1929462499571317;1.1527156307910398
200;1.1868938625799081;1.1962961083633379;1.1564296841667365
200.10000000000002;1.1896384800002566;1.1989097321678008;1.1595830927691677
200.2;1.1916741006290221;1.2008035452681656;1.1621802169107143
200.29999999999998;1.1930203060379665;1.2019944933110427;1.1642180703914546
200.39999999999998;1.193726133830829;1.20254596479503;1.1657126484071807
200.5;1.1938987173330897;1.2025809587191423;1.1667346907360334
200.60000000000002;1.1936713531405398;1.2022345195392834;1.167389249906906
200.7;1.1930538625875118;1.2015163039357974;1.1676735422231943
200.79999999999998;1.19207988249331;1.2004528768587484;1.1676099257878094
200.89999999999998;1.190760518895825;1.1990447537938334;1.167202638141531
201;1.189138149803049;1.1973204071387586;1.1664910138637754
201.10000000000002;1.1872109619104876;1.1952621295180963;1.1654754494185575
201.2;1.1849511436470532;1.1928174367550997;1.1641339610524966
201.29999999999998;1.1823245668914188;1.189938831212116;1.162436969310049
201.39999999999998;1.179406396735054;1.1867296735810215;1.1604510673394215
201.5;1.1762287589339155;1.1832461535783942;1.1581953937378424
201.60000000000002;1.1728532523608133;1.179570290460494;1.1557198377906597
201.7;1.169322289106603;1.1757578024058146;1.1530562095684302
201.79999999999998;1.1656897808203424;1.1718696188714655;1.1502544482756853
201.89999999999998;1.1619947646764983;1.1679474677783646;1.1473505499034198
202;1.1582727218962947;1.164021440737404;1.1443802912443675
202.10000000000002;1.1545481207528054;1.1601118963049526;1.1413626481962529
202.2;1.1508423584176957;1.156236152486757;1.1383175673787103
202.29999999999998;1.1471715057481087;1.1524089184085613;1.135259566018885
202.39999999999998;1.1435392679136844;1.1486311786045427;1.1322028784405092
202.5;1.1399550917913073;1.144912290346314;1.1291586501985391
202.60000000000002;1.1364183862006396;1.1412493545917959;1.1261335095320855
202.7;1.1329308068054198;1.1376430046791166;1.1231325204678189
202.79999999999998;1.1295011861728217;1.1341023943160773;1.1201638774582738
202.89999999999998;1.126137510812432;1.1306352866883786;1.1172361052001152
203;1.1228342357242573;1.127235006179905;1.1143486252214603
203.10000000000002;1.1195915506961123;1.123901959767842;1.111503555447549
203.2;1.1164177263045738;1.1206456995657013;1.1087087895010326
203.29999999999998;1.113319155209082;1.117472071944712;1.1059708267320352
203.39999999999998;1.1102966807320624;1.1143779134749758;1.1032907936448437
203.5;1.1073444942593411;1.1113538100664433;1.1006638209451787
203.60000000000002;1.1044613000888441;1.1083977292332854;1.0980889085357275
203.7;1.101649935007477;1.105512763294344;1.0955684393689706
203.79999999999998;1.0989100759997326;1.102699157957607;1.0931029559005312
203.89999999999998;1.096231667655742;1.0999472554478558;1.0906855189142695
204;1.093612253534871;1.0972548789986398;1.0883147786644825
204.10000000000002;1.0910581454371486;1.094629429635609;1.0859966601371502
204.2;1.088566279727418;1.0920694263310315;1.0837300198301232
204.29999999999998;1.0861408529030763;1.0895800582900073;1.0815194750431691
204.39999999999998;1.0837847480667782;1.087162692322689;1.0793677615657142
204.5;1.0814966882592936;1.084813236702692;1.0772733404091381
204.60000000000002;1.0792764645295154;1.082530314278956;1.0752357339641259
204.7;1.0771124469523767;1.0803025175905683;1.0732452111514144
204.79999999999998;1.0749935496611904;1.0781191184200567;1.0712924521822893
204.89999999999998;1.072930181390664;1.0759906022973222;1.069386371942574
205;1.0709211041901627;1.0739160687982616;1.0675263493582425
205.10000000000002;1.068964858328427;1.0718943798216942;1.0657115893636162
205.2;1.0670602838182714;1.0699246356235053;1.0639415081215475
205.29999999999998;1.0652065596938298;1.0680063302255043;1.0622158429596187
205.39999999999998;1.0634037412262198;1.0661397064745748;1.0605348737082538
205.5;1.061649283092626;1.0643223022117259;1.0588960677636352
205.60000000000002;1.059948750044062;1.0625597789382153;1.0573030393627254
